本文件按照 GB/T 1.1 一 202 久标准化工作导则第工部分:标准化文件的结构和起草规则的规定起惠。	This document is in accordance with the provisions of GB/T 1.1 a 202 久标准化工作导则第工部分:标准化文件的结构和起草规则起惠。	yes
首先满怀期待购买，觉得都乐品牌的应该不会差到哪里去吧，收到了以后看包装觉得还可以，个头还不错，但是有一盒基本上都是软软的，外表看是看不出来的，要手感，吃到嘴里完全没有味道，寡淡无味，咬开来果肉一圈是暗黄色就是坏了那种，好坏参着卖的，能吃的也就不到三分之一，劝大家不要买，也不便宜，质量太差了！	First of all, full of expectations to buy, think all music brand should not be poor to where it received after looking at the packaging feel okay, the head is not bad, but there is a box is basically soft, the appearance is not visible to see, to feel, to eat in the mouth completely tasteless, tasteless and tasteless, bite open to the flesh of the circle is a dark yellow is the bad kind of good and bad to participate in the sale of the ability to eat less than one-third of the persuasion! Do not buy, not cheap, the quality is too bad!	yes
吃一堑长一智，以后再也不在电商买水果了！	I learned from my mistakes and will never buy fruit from an e-commerce company again!	yes
产品防伪标识在哪里	Where is the product security marking	yes
瓶子底部一角凹陷的厉害，应该是经历过强烈的撞击才能导致的，从外包装袋看，感觉蹂躏的程度让人揪心，毕竟是食物类的包装太简单了，而且还是属于国际购的，还有没看到什么明显的防伪标识标志，开瓶非常轻松，关键是盖内的一层蜂蜜直接从里面冒出来了，有开口几乎是没有什么粘连性，外国产品都是这样的吗？	Bottle bottom corner of the depression of the great, should have experienced a strong impact in order to lead to, from the outside of the bag to see, feel the degree of ravaging people heartbreaking, after all, is the food packaging is too simple, and still belong to the international purchase, and did not see what obvious anti-counterfeiting logo signs, open the bottle is very easy, the key is to cover a layer of honey directly from the inside out of there, there is an opening is almost no adhesion! The key is that the layer of honey inside the cap comes out directly from the inside, and there is almost no adhesion to the opening.	yes
生在中国的我有点不理解了。	Being born in China I'm a bit confused.	yes
应该是正品吧？	It should be authentic, right?	yes
还有拍下时提示二十几号到，这个是14号收到的，我第一次在这里海外购，只是把自己的疑惑写下来，或许这都是正常的？	Also when I took the picture it suggested that it would arrive in the twenties, this was received on the 14th, my first time buying overseas here, just writing down my doubts, maybe this is all normal?	yes
提货服务有待改进	Pick-up service could be improved	yes
我一共买了5份提货券，在提取时，第一次预约提取3份，结果只寄过来2份，经过多方沟通才确认是漏发、答应后需补发；第二次预约，刚好赶上休息日，网站和微信均无提示需要在工作日预约，造成了不必要的恐慌，建议以后改善。	I bought a total of 5 pickup coupons, in the extraction, the first appointment to extract 3, the results only sent over 2, after much communication only to confirm that it is a missed, promised to need to make up; the second appointment, just in time for the rest day, the website and WeChat have no prompts need to make an appointment on a working day, causing unnecessary panic, suggesting that the future to improve.	yes
不错的购物	Nice shopping.	yes
东西好评！	Good reviews on the stuff!	yes
还是比较相信亚马逊自营的东西，现在海外购以后很方便，从国外买回来物流时间比国内也就多几天，不得不说亚马逊海外购到国内的清关能力还是很强的，比走转运要快很多，所以现在很多东西都在海外购上买。	Still more believe in Amazon self-supporting things, now overseas purchase later is very convenient, buy back from abroad logistics time than the domestic is only a few days more, I have to say that Amazon overseas purchase to the domestic customs clearance is still very strong, than to go forwarding to a lot of fast, so now a lot of things are in the overseas purchase to buy.	yes
希望国内商品的质量和价格能够更好一些，很多东西都是国内产的，但是出去转一圈买回来比在国内还便宜，希望改进。	I hope the quality and price of domestic goods can be better, a lot of things are domestically produced, but go out and turn around and buy them back cheaper than at home, I hope to improve.	yes
垃圾	garbage	yes
看到这样的包裹，试问大家:觉不觉得是路边的垃圾?	When you see such a package, ask everyone: do you think it's roadside trash?	yes
一个塑料易碎的包装，就用一个塑料袋从所谓的德国发过来，这样的包装是负责的吗?	A plastic fragile package is sent from so-called Germany in a plastic bag, is this responsible packaging?	yes
我看这样的包装是装垃圾一样的，购买这个产品，包装及其简陋，没有任何防止破损的措施，就一个简单的塑料袋包装，到手后，包裹完全变形了，里面的物品也有破损。	I see such packaging is packed like garbage, buy this product, the packaging and its rudimentary, without any measures to prevent breakage, just a simple plastic bag packaging, after arriving, the package is completely deformed, the contents of the items are also broken.	yes
如果我只是碰到一个这样的，我认了，买了几个都是这样子，找亚马逊客服，客服就说可以退，但运费垫付，然后运费以礼品卡的形式返回给我。	If I just ran into one of these, I'd admit it, bought a few that were like this, went to Amazon customer service, who then said I could return them, but the shipping was padded, and then the shipping was returned to me in the form of a gift card.	yes
